Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Price,Location
9223 Del Webb Ln NW,2 Beds,3 Baths,"2,568 sqft",Year Built: 2015,2 Car Garage,"$700,000",Albuquerque
67 29th St   NW #24,,,,,No Info,"$2,500",Albuquerque
20th U1 B25 L16 Ave,,,,,No Info,"$2,500",Albuquerque
2316 Penn Ave SE,3 Beds,3 Baths,"1,635 sqft",Year Built: 2014,2 Car Garage,"$375,000",Albuquerque
200 Hermosa Dr NE,22 Beds,22 Baths,,Year Built: 1977,No Info,"$1,995,000",Albuquerque
1720 Silver Ave SE,1 Bed,1 Bath,"2,250 sqft",Year Built: 1946,No Info,"$590,594",Albuquerque
Rosa Parks Rd   NW #12-U-20,,,,,No Info,"$95,000",Albuquerque
7000 Elena Dr NE,5 Beds,8 Baths,"10,244 sqft (on 2.13 acres)",Year Built: 2020,Garage,"$4,400,000",Albuquerque
Mrgcd Map #28-lot 71b,,,,,No Info,"$425,000",Albuquerque
1005 Paz Del Valle Ct,,,,,No Info,"$340,000",Albuquerque
Rosa Parks L 14 B 11 U 16 NW,,,,,No Info,"$54,000",Albuquerque
Plan 3004 - The Sawyer in Los Diamantes by D.R. Horton - Albuquerque,4 Beds,2 Baths,"1,602 sqft",Year Built: 2023,No Info,"$355,990+",Albuquerque
Florida U2 B148 L49 Rd,,,,,No Info,"$6,000",Albuquerque
Paradise West NW,,,,,No Info,"$95,000",Albuquerque
34th St   NW,,,,,No Info,"$8,000",Albuquerque
56 Th St,,,,,No Info,"$9,500",Albuquerque
360 Rainbow Blvd NE,,,,,No Info,"$45,000",Albuquerque
37 6th St   NE,,,,,No Info,"$20,000",Albuquerque
Henning Loop NW,,,,,No Info,"$7,000",Albuquerque
Henning Loop NW,,,,,No Info,"$7,000",Albuquerque
15 Avenue SW,,,,,No Info,"$16,000",Albuquerque
4008 Garden Rd   NE,,,,,No Info,"$6,000",Albuquerque
1705 Morningside Dr NE,6 Beds,5 Baths,"5,720 sqft (on 0.25 acres)",Year Built: 1965,4 Car Garage,"$1,389,900",Albuquerque
4201 Vida Verde Ln NE,,,,,No Info,"$945,000",Albuquerque
9216 Cougar Crk Ln   NW,2 Beds,2 Baths,"1,850 sqft",Year Built: 2022,2 Car Garage,"$500,000",Albuquerque
Ortega Edith,,,,,No Info,"$129,000",Albuquerque
59 Idalia Rd   NE,,,,,No Info,"$100,000",Albuquerque
38th U4 B54 L5 St,,,,,No Info,"$5,000",Albuquerque
4916 Cresta Del Sur Ct NE,,,,,No Info,"$350,000",Albuquerque
32nd Ave  NW,,,,,No Info,"$15,000",Albuquerque
Urraca Street Northwest St   #40218,,,,,No Info,"$75,000",Albuquerque
Urraca Street Northwest St   #40219,,,,,No Info,"$75,000",Albuquerque
608 Camino Espanol NW,4 Beds,2 Baths,"2,642 sqft",Year Built: 1978,2 Car Garage,"$640,000",Albuquerque
4122 Waterwillow Pl NW,,,,,No Info,"$779,000",Albuquerque
Circle Dr   NE,,,,,No Info,"$165,500",Albuquerque
100 6th St SE,,,,,No Info,"$12,500",Albuquerque
1025 Valencia Dr SE #16,1 Bed,1 Bath,582 sqft,Year Built: 1976,No Info,"$85,000",Albuquerque
1724 Avenida Alturas NE,3 Beds,3 Baths,"2,940 sqft",Year Built: 1995,2 Car Garage,"$710,000",Albuquerque
219 Central Ave NW #503,2 Beds,2 Baths,"1,567 sqft",Year Built: 1923,No Info,"$350,000",Albuquerque
Rancho Estates Block 134 Rio Rancho,,,,,No Info,"$70,000",Albuquerque
16 Northern Blvd NE,,,,,No Info,"$75,000",Albuquerque
2228 Inca Rd   NE,,,,,No Info,"$19,999",Albuquerque
37 Twin Peaks Rd,,,,,No Info,"$115,000",Albuquerque
33 Twin Peaks Rd,,,,,No Info,"$115,000",Albuquerque
29 Twin Peaks Rd,,,,,No Info,"$115,000",Albuquerque
25 Twin Peaks Rd,,,,,No Info,"$115,000",Albuquerque
1001 Cottonwood Dr NW,,,,,No Info,"$495,000",Albuquerque
7221 E  Zia View Ct   NW,,,,,No Info,"$299,000",Albuquerque
7200 Zia View Ct,,,,,No Info,"$299,000",Albuquerque
7201 Zia View Ct,,,,,No Info,"$299,000",Albuquerque
7220 Zia View Ct,,,,,No Info,"$299,000",Albuquerque
1220 4th St NW,,,,,No Info,"$400,000",Albuquerque
11600 Zinfandel Ave NE,5 Beds,5 Baths,"6,832 sqft (on 0.31 acres)",Year Built: 2004,3 Car Garage,"$1,595,000",Albuquerque
Corona Ave NE,,,,,No Info,"$139,900",Albuquerque
300 El Pueblo Rd NW,,,,,No Info,"$850,000",Albuquerque
7012 Rio Grande Blvd NW,5 Beds,5 Baths,"7,839 sqft (on 8.06 acres)",Year Built: 1976,8 Car Garage,"$3,700,000",Albuquerque
11009 Constitution Ave NE,3 Beds,1 Bath,"1,290 sqft",Year Built: 1959,2 Carport Spaces,"$259,900",Albuquerque
1720 Rusty Rd NW,5 Beds,4 Baths,"3,607 sqft (on 1.44 acres)",Year Built: 2006,3 Car Garage,"$1,260,000",Albuquerque
5 2nd St NE,,,,,No Info,"$10,000",Albuquerque
Golondrina Rd   NW,,,,,No Info,"$10,000",Albuquerque
Tivoli U23 B151 L43 Rd,,,,,No Info,"$2,000",Albuquerque
U2 B48 L217&218,,,,,No Info,"$6,000",Albuquerque
U2 B48 L218,,,,,No Info,"$3,000",Albuquerque
U2 B48 L217,,,,,No Info,"$3,000",Albuquerque
99999 Maplewood Ave  SW,,,,,No Info,"$150,000",Albuquerque
Agora Rd   NE,,,,,No Info,"$150,000",Albuquerque
4722 Paso Del Puma Pl NE,3 Beds,4 Baths,"5,000 sqft (on 2.73 acres)",Year Built: 1965,2 Car Garage,"$3,800,000",Albuquerque
721 Chavez Rd NW,3 Beds,4 Baths,"5,464 sqft (on 2.01 acres)",Year Built: 1987,2 Car Garage,"$2,200,000",Albuquerque
13518 Elena Gallegos Pl NE,3 Beds,3 Baths,"3,441 sqft (on 1.76 acres)",Year Built: 2001,Garage,"$945,000",Albuquerque
Retablo 7b2 U9 Vc Rd,,,,,No Info,"$37,000",Albuquerque
2425 Loma Colorado Blvd NE,,,,,No Info,"$19,900",Albuquerque
1708 Villa Rd   SE #10,,,,,No Info,"$50,000",Albuquerque
6223 Corte Alzira NW,4 Beds,2 Baths,"2,003 sqft",Year Built: 2005,3 Car Garage,"$350,000",Albuquerque
Retablo T11c U9 Vc Rd,,,,,No Info,"$45,000",Albuquerque
2421 Garden Rd   NE,,,,,No Info,"$85,000",Albuquerque
110 & 114 Palace Rd   NW,,,,,No Info,"$15,000",Albuquerque
320 Titanium St   SW,2 Beds,2 Baths,"1,257 sqft",Year Built: 2022,1 Car Garage,"$325,000",Albuquerque
308 Titanium St   SE,2 Beds,2 Baths,"1,257 sqft",Year Built: 2022,1 Car Garage,"$325,000",Albuquerque
124 Walter St SE,6 Beds,5 Baths,"3,177 sqft",Year Built: 1901,No Info,"$639,000",Albuquerque
9324 Cougar Crk Ln   NW,2 Beds,2 Baths,"1,848 sqft",Year Built: 2022,2 Car Garage,"$550,000",Albuquerque
Teal U24 B40 L26 Ct,,,,,No Info,"$1,500",Albuquerque
6704 Rim Rock Cir  NW,,,,,No Info,"$185,000",Albuquerque
730 Coors Blvd NW,,,,,No Info,"$1,500,000",Albuquerque
Off Powers Way N93 94 Rd,,,,,No Info,"$13,000",Albuquerque
Off Powers Way N92 Rd,,,,,No Info,"$13,000",Albuquerque
Off Powers Way N112 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N99 Rd,,,,,No Info,"$13,000",Albuquerque
Off Pajarito N98 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N91 Rd,,,,,No Info,"$8,000",Albuquerque
Off Pajarito N87 Rd,,,,,No Info,"$19,500",Albuquerque
Off Pajarito N85 Rd,,,,,No Info,"$5,000",Albuquerque
Off Pajarito N80 Rd,,,,,No Info,"$7,000",Albuquerque
5305 El Encanto Pl NE,5 Beds,4 Baths,"1,925 sqft",Year Built: 1950,No Info,"$337,500",Albuquerque
Off Pajarito N75 Rd,,,,,No Info,"$5,000",Albuquerque
Off Pajarito N74 Rd,,,,,No Info,"$5,000",Albuquerque
Off Pajarito N73 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N72 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N71 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N70 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N69 Rd,,,,,No Info,"$5,000",Albuquerque
Off Pajarito N66 Rd,,,,,No Info,"$5,000",Albuquerque
Off Pajarito N113 114 Rd,,,,,No Info,"$19,500",Albuquerque
7919 Tarragona Rd,4 Beds,4 Baths,"2,494 sqft",Year Built: 2022,2 Car Garage,"$559,990",Albuquerque
7927 Tarragona Rd   NW,4 Beds,4 Baths,"2,544 sqft",Year Built: 2023,2 Car Garage,"$564,990",Albuquerque
35 10th Ave  SW,,,,,No Info,"$3,000",Albuquerque
128 Prism Ave  SW,4 Beds,2 Baths,"1,896 sqft",Year Built: 2022,2 Car Garage,"$372,560",Albuquerque
Off Pajarito N111 Rd,,,,,No Info,"$13,000",Albuquerque
Off Pajarito N110 Rd,,,,,No Info,"$5,000",Albuquerque
Off Pajarito N109 Rd,,,,,No Info,"$13,000",Albuquerque
Off Pajarito N108 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N107 Rd,,,,,No Info,"$7,000",Albuquerque
Off Pajarito N106 Rd,,,,,No Info,"$13,000",Albuquerque
Off Pajarito N105 Rd,,,,,No Info,"$13,000",Albuquerque
Off Pajarito N103 102 Rd,,,,,No Info,"$16,500",Albuquerque
Off Pajarito N101 Rd,,,,,No Info,"$13,000",Albuquerque
Off Pajarito N100 104 Rd,,,,,No Info,"$19,500",Albuquerque
10081 Alameda Blvd NE,,,,,No Info,"$63,000",Albuquerque
512 Ash St SE,1 Bed,1 Bath,"3,504 sqft",Year Built: 1972,No Info,"$839,573",Albuquerque
2429 Abrazo Rd   NE,,,,,No Info,"$97,000",Albuquerque
Faciel Dr   NW #7,,,,,No Info,"$25,000",Albuquerque
Faciel Dr   NW #8,,,,,No Info,"$25,000",Albuquerque
Dale Ct   NW #13,,,,,No Info,"$25,000",Albuquerque
Dale Ct   NW #12,,,,,No Info,"$25,000",Albuquerque
Faciel Dr   NW #9,,,,,No Info,"$25,000",Albuquerque
36th U4 B55 L31 St,,,,,No Info,"$5,500",Albuquerque
Marcian U24 B129 L64 Rd,,,,,No Info,"$2,000",Albuquerque
28th U1 B11 L43 Ave,,,,,No Info,"$2,000",Albuquerque
808 Coal Ave,2 Beds,1 Bath,"2,165 sqft",Year Built: 1926,No Info,"$650,000",Albuquerque
9600 2nd St NW,,,,,No Info,"$850,000",Albuquerque
Hielo Rd   NW,,,,,No Info,"$25,000",Albuquerque
6008 Beargrass Ct NE,,,,,No Info,"$695,000",Albuquerque
2816 Tramway Cir NE,4 Beds,4 Baths,"3,439 sqft",Year Built: 1988,2 Car Garage,"$649,900",Albuquerque
131 Prism Ave  SW,3 Beds,3 Baths,"2,198 sqft",Year Built: 2022,2 Car Garage,"$406,630",Albuquerque
1309 San Mateo Blvd SE,2 Beds,2 Baths,,Year Built: 1977,No Info,"$2,400,000",Albuquerque
10909 Modesto Ave NE,,,,,No Info,"$200,000",Albuquerque
Alfoz Pl   NE,,,,,No Info,"$150,000",Albuquerque
2 Del Rey Ave  NE,,,,,No Info,"$350,000",Albuquerque
100 Gold Ave  SW #304,1 Bed,2 Baths,"1,461 sqft",Year Built: 2006,1 Car Garage,"$528,000",Albuquerque
343 San Clemente Ave NW,3 Beds,2 Baths,"1,545 sqft",Year Built: 2022,1 Car Garage,"$364,075",Albuquerque
7028 Rio Grande Blvd NW,,,,,No Info,"$2,698,800",Albuquerque
7215 Corlena Ct   SW,,,,,No Info,"$129,900",Albuquerque
7135 Corlena Ct   SW,,,,,No Info,"$129,900",Albuquerque
Homes Available Soon Plan in Stonegate by D.R. Horton - Albuquerque,Studio,,,Year Built: 2023,No Info,,Albuquerque
51st U3 B38 L9 St,,,,,No Info,"$4,000",Albuquerque
919 Zafiro Rd   SE,4 Beds,2 Baths,"2,132 sqft",Year Built: 2022,2 Car Garage,"$512,883",Albuquerque
57th U3 B29 L3&4 Street Southwest St,,,,,No Info,"$11,000",Albuquerque
Huerta U6 B9 L92 Rd,,,,,No Info,"$3,500",Albuquerque
8515 Mesa Rain Rd NW,,,,,No Info,"$195,000",Albuquerque
8601 Mesa Rain Rd NW,,,,,No Info,"$195,000",Albuquerque
8605 Mesa Rain Rd NW,,,,,No Info,"$195,000",Albuquerque
8609 Mesa Rain Rd NW,,,,,No Info,"$145,000",Albuquerque
8615 Mesa Rain Rd NW,,,,,No Info,"$145,000",Albuquerque
9405 Jillian Trl NE,,,,,No Info,"$599,000",Albuquerque
Ranchitos Ave NE,,,,,No Info,"$230,000",Albuquerque
Balboa Rd   SW,,,,,No Info,"$10,000",Albuquerque
23rd Ave  SW,,,,,No Info,"$8,000",Albuquerque
39th St   NW,,,,,No Info,"$2,500",Albuquerque
12501 Wilshire Ave  NE,,,,,No Info,"$550,000",Albuquerque
Tulip Rd   SE #U11-lot 14,,,,,No Info,"$39,900",Albuquerque
Off Pajarito N96 97 Rd,,,,,No Info,"$26,000",Albuquerque
Buena Vista N Buena Vista Dr,,,,,No Info,"$4,000",Albuquerque
Lot 1 Vista Grande Dr   NW,,,,,No Info,"$125,000",Albuquerque
Off Pajarito N65 68 Rd,,,,,No Info,"$20,000",Albuquerque
Off Pajarito N88 Rd,,,,,No Info,"$24,500",Albuquerque
Unit 22 Block #39-lot 63,,,,,No Info,"$12,500",Albuquerque
Valiente Rd NW,,,,,No Info,"$25,000",Albuquerque
5008 Cinnamon Teal Ct NW,,,,,No Info,"$490,000",Albuquerque
999 Scenic Dr   NW,,,,,No Info,"$1,250,000",Albuquerque
14th Ave  SE,,,,,No Info,"$75,000",Albuquerque
13th Lots 42 143 & 144 Ave,,,,,No Info,"$5,000",Albuquerque
Glendale Ave  NE,,,,,No Info,"$349,000",Albuquerque
Sagebrush Dr,,,,,No Info,"$79,750",Albuquerque
1278 Andrews Ln,5 Beds,5 Baths,"6,512 sqft (on 2.60 acres)",,Garage,"$1,980,000",Albuquerque
55 Academy Dr,3 Beds,2 Baths,"1,682 sqft (on 0.40 acres)",Year Built: 1976,2 Car Garage,"$529,000",Albuquerque
138 Tierra Encantada,,,,,No Info,"$225,000",Albuquerque
104 Todos Juntos Rd,,,,,No Info,"$275,000",Albuquerque
2 Alegria Ln,,,,,No Info,"$299,900",Albuquerque
4 Laguna Trl N,3 Beds,3 Baths,"2,721 sqft",,Attached Garage,"$492,000",Albuquerque
