Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Price,Location
15903 Pomerol Ln,5 Beds,4 Baths,"3,649 sqft",Year Built: 2018,2 Car Garage,"$2,399,999",San Diego
2129 B St,4 Beds,4 Baths,"2,176 sqft",Year Built: 1943,Garage,"$1,795,000",San Diego
333 G Ave,3 Beds,3 Baths,"1,915 sqft",Year Built: 2004,2 Car Garage,"$2,799,000",San Diego
3890 Nobel Dr #503,2 Beds,2 Baths,"1,153 sqft",Year Built: 1990,1 Car Garage,"$469,000",San Diego
1325 S  45th St,,,,,No Info,"$759,000",San Diego
8610 Herrington Way,5 Beds,5 Baths,"4,071 sqft (on 0.26 acres)",Year Built: 2008,4 Car Garage,"$2,999,000",San Diego
421 8th St,4 Beds,4 Baths,"2,538 sqft",Year Built: 2015,1 Car Garage,"$3,995,000",San Diego
556 G Ave,4 Beds,4 Baths,"2,424 sqft",Year Built: 2021,1 Car Garage,"$2,975,000",San Diego
1961 Frankfort St,2 Beds,2 Baths,"1,830 sqft",Year Built: 1985,Garage,"$1,199,000",San Diego
7231 Romero Dr,,,,,No Info,"$2,000,000",San Diego
720-22 W  Juniper St,7 Beds,4 Baths,"4,700 sqft",Year Built: 1965,Garage,"$2,950,000",San Diego
1816 Diamond St,2 Beds,1 Bath,800 sqft,Year Built: 1979,Garage,"$1,150,000",San Diego
5373 Foxhound Way,6 Beds,4 Baths,"3,601 sqft",Year Built: 2000,2 Car Garage,"$2,699,000",San Diego
850 Beech St #811,2 Beds,2 Baths,"1,230 sqft",Year Built: 2003,2 Car Garage,"$865,000",San Diego
3890 Nobel Dr #301,2 Beds,2 Baths,"1,226 sqft",Year Built: 1992,1 Car Garage,"$449,900",San Diego
15623 Via Santa Pradera,5 Beds,6 Baths,"4,968 sqft (on 0.44 acres)",Year Built: 2015,4 Car Garage,"$3,300,000",San Diego
640 Camino De La Reina #1101,2 Beds,2 Baths,"1,017 sqft",Year Built: 1995,Garage,"$650,000",San Diego
942-942 D Ave  #B,2 Beds,3 Baths,"1,529 sqft",Year Built: 1991,Garage,"$1,895,000",San Diego
6749 Mezin Way,3 Beds,1 Bath,"1,034 sqft",Year Built: 1978,2 Car Garage,"$630,000",San Diego
3703 Meade Ave,3 Beds,2 Baths,,Year Built: 2022,Garage,"$1,150,000",San Diego
700 W  Harbor Dr   W  #2501,2 Beds,2 Baths,"1,750 sqft",Year Built: 2003,Garage,"$1,875,000",San Diego
4525 Alhambra St,4 Beds,4 Baths,"2,963 sqft",Year Built: 1949,2 Car Garage,"$2,900,000",San Diego
5845 Friars Rd #1302,2 Beds,2 Baths,"1,228 sqft",Year Built: 1986,Garage,"$749,900",San Diego
4982 Imperial Ave  #42,,,,,No Info,"$995,000",San Diego
942 D Ave #B,2 Beds,3 Baths,"1,529 sqft",Year Built: 1991,Garage,"$1,895,000",San Diego
11676 Agreste Pl,3 Beds,2 Baths,"1,482 sqft",Year Built: 1980,2 Car Garage,"$1,079,000",San Diego
Artesian Rd,,,,,No Info,"$3,200,000",San Diego
3316 Garrison St,4 Beds,3 Baths,"2,190 sqft",Year Built: 1965,2 Car Garage,"$1,995,000",San Diego
14803 Whispering Ridge Rd,6 Beds,6 Baths,"4,775 sqft (on 0.62 acres)",Year Built: 2007,4 Car Garage,"$2,590,000",San Diego
3778 50th St #18,1 Bed,1 Bath,576 sqft,Year Built: 1980,1 Parking Spaces,"$295,000",San Diego
4403-13 44th St,Studio,,,Year Built: 1950,No Info,"$1,639,000",San Diego
1205 Robinson Ave,4 Beds,3 Baths,"1,388 sqft",Year Built: 1939,1 Car Garage,"$1,399,000",San Diego
4386 Monaco St,5 Beds,4 Baths,"3,962 sqft",Year Built: 1984,3 Car Garage,"$3,495,000",San Diego
8373 El Paseo Grande,4 Beds,3 Baths,"1,732 sqft",Year Built: 1952,Garage,"$5,498,000",San Diego
1133 1st St #120,2 Beds,2 Baths,"1,689 sqft",Year Built: 2000,Garage,"$1,895,000",San Diego
1099 1st St #201,2 Beds,3 Baths,"2,257 sqft",Year Built: 1987,Garage,"$1,950,000",San Diego
1014 5th St #2A,3 Beds,3 Baths,"1,886 sqft",Year Built: 2019,Garage,"$2,695,000",San Diego
1445 Caminito Solidago,3 Beds,3 Baths,"2,576 sqft",Year Built: 1987,2 Car Garage,"$1,895,000",San Diego
909 Coast Blvd #18,2 Beds,2 Baths,"1,270 sqft",Year Built: 1971,Garage,"$2,350,000",San Diego
5 Aruba Bnd,3 Beds,3 Baths,"2,122 sqft",Year Built: 1990,2 Car Garage,"$2,375,000",San Diego
8439 La Jolla Shores Dr,4 Beds,3 Baths,"1,654 sqft",Year Built: 1950,Garage,"$3,445,000",San Diego
15114 Skyline Truck Trl,,,,,No Info,"$265,000",San Diego
2930 Cowley Way #108,2 Beds,2 Baths,"1,364 sqft",Year Built: 1982,Garage,"$750,000",San Diego
Castellana Rd   #42,,,,,No Info,"$3,750,000",San Diego
1130 Pine St,5 Beds,6 Baths,"3,721 sqft",Year Built: 1980,Garage,"$6,895,000",San Diego
1761 Colgate Cir,8 Beds,10 Baths,"8,228 sqft (on 1.72 acres)",Year Built: 2008,2 Car Garage,"$7,995,000",San Diego
11068 Cedarcrest Way,5 Beds,3 Baths,"2,893 sqft",Year Built: 2000,3 Car Garage,"$1,895,000",San Diego
14046 Collins Ranch Pl,5 Beds,7 Baths,"5,540 sqft (on 0.30 acres)",Year Built: 2003,3 Car Garage,"$2,699,000",San Diego
1435 Essex St #3,2 Beds,1 Bath,609 sqft,Year Built: 1981,1 Car Garage,"$600,000",San Diego
1820 Avenida Del Mundo #606,1 Bed,2 Baths,"1,151 sqft",Year Built: 1978,Garage,"$1,799,999",San Diego
700 W  Harbor Dr   W  #406,2 Beds,2 Baths,"1,186 sqft",Year Built: 2004,Garage,"$1,029,000",San Diego
3340 Del Sol Blvd #219,2 Beds,2 Baths,"1,440 sqft",Year Built: 1977,2 Carport Spaces,"$145,900",San Diego
4335 Napier St,4 Beds,4 Baths,"2,870 sqft",Year Built: 2014,2 Car Garage,"$2,400,000",San Diego
934-36 Reed Ave,3 Beds,3 Baths,"1,500 sqft",Year Built: 1950,2 Car Garage,"$2,500,000",San Diego
4838 Old Cliffs Rd,3 Beds,2 Baths,"1,231 sqft",Year Built: 2014,Garage,"$197,900",San Diego
931 Derby St,3 Beds,2 Baths,"1,522 sqft",Year Built: 1958,2 Car Garage,"$669,000",San Diego
17489 Plaza Del Curtidor #189,2 Beds,2 Baths,"1,455 sqft",Year Built: 1973,1 Carport Spaces,"$629,000",San Diego
3243 J St,4 Beds,2 Baths,862 sqft (on 0.26 acres),Year Built: 1930,Garage,"$749,000",San Diego
321 10th Ave #2106,1 Bed,1 Bath,736 sqft,Year Built: 2007,1 Car Garage,"$689,900",San Diego
1302 33rd St,,,,,No Info,"$1,475,000",San Diego
700 W  Harbor Dr   W  #2006,2 Beds,2 Baths,"1,013 sqft",Year Built: 2004,Garage,"$899,000",San Diego
3850 Riviera Dr #1B,3 Beds,2 Baths,"1,519 sqft",Year Built: 1966,Garage,"$1,099,000",San Diego
4285 Layla Way,5 Beds,2 Baths,"1,488 sqft",Year Built: 1970,1 Car Garage,"$775,000",San Diego
4832 1/2 Old Cliffs Rd,2 Beds,2 Baths,"1,111 sqft (on 21.15 acres)",Year Built: 2006,Garage,"$299,000",San Diego
3735 Z St,2 Beds,1 Bath,725 sqft,Year Built: 1960,Garage,"$749,000",San Diego
5833 Rutgers Rd,6 Beds,7 Baths,"8,586 sqft (on 0.93 acres)",Year Built: 2011,6 Car Garage,"$16,495,000",San Diego
3890 Nobel Dr #1005,2 Beds,2 Baths,"1,200 sqft",Year Built: 1991,No Info,"$479,000",San Diego
3465 Ocean Front Walk,4 Beds,3 Baths,"1,902 sqft",Year Built: 1984,1 Car Garage,"$3,295,000",San Diego
7241 Carrizo Dr,5 Beds,5 Baths,"5,752 sqft",Year Built: 2016,5 Car Garage,"$7,250,000",San Diego
700 Front St #1805,2 Beds,3 Baths,"2,220 sqft",Year Built: 1986,1 Car Garage,"$2,800,000",San Diego
425 Tavara Pl,3 Beds,4 Baths,"2,530 sqft",Year Built: 1945,Garage,"$3,495,000",San Diego
6099 La Jolla Scenic Dr   S  #1774,,,,,No Info,"$4,395,000",San Diego
3090 Hawthorn St,5 Beds,2 Baths,"1,826 sqft",Year Built: 1918,Garage,"$2,199,000",San Diego
3853 Z St,,,,,No Info,"$320,999",San Diego
105-111 E  Seaward Ave,Studio,,,,Garage,"$2,550,000",San Diego
Tompkins St   #1-4,,,,,No Info,"$749,000",San Diego
705 Cornish Dr,4 Beds,2 Baths,"2,023 sqft",Year Built: 1967,4 Car Garage,"$3,200,000",San Diego
900 W  Quince St   W,5 Beds,6 Baths,"5,431 sqft",Year Built: 2004,4 Car Garage,"$3,995,000",San Diego
6449-6451 Lanston St,7 Beds,4 Baths,,Year Built: 1942,No Info,"$1,688,000",San Diego
358 Prospect St #A,3 Beds,2 Baths,"1,582 sqft",Year Built: 1990,1 Car Garage,"$2,688,888",San Diego
4709 Winona Ave,3 Beds,2 Baths,"1,496 sqft",Year Built: 1945,Open Parking,"$1,240,000",San Diego
5314 Grand Del Mar Way  #VU-7-2,3 Beds,4 Baths,"4,543 sqft (on 2.89 acres)",Year Built: 2008,2 Car Garage,"$4,250,000",San Diego
850-856 Olive Ave,4 Beds,4 Baths,"2,388 sqft",,3 Carport Spaces,"$3,690,000",San Diego
1441 9th Ave #2202,2 Beds,2 Baths,"1,371 sqft",Year Built: 2008,2 Car Garage,"$1,259,000",San Diego
6277 Camino De La Costa,4 Beds,6 Baths,"4,457 sqft",Year Built: 2023,2 Car Garage,"$11,500,000",San Diego
1012 Garland Dr,3 Beds,2 Baths,"1,560 sqft",Year Built: 1968,2 Car Garage,"$794,900",San Diego
2025 Garnet Ave,4 Beds,4 Baths,"1,750 sqft",Year Built: 1952,No Info,"$1,995,000",San Diego
11304 Avenger Rd,4 Beds,3 Baths,"2,011 sqft",Year Built: 1985,Garage,"$1,200,000",San Diego
4633 Collwood Ln,3 Beds,3 Baths,"2,087 sqft",Year Built: 1968,2 Car Garage,"$715,000",San Diego
843 Sirrah St,3 Beds,2 Baths,"1,100 sqft",Year Built: 1974,Garage,"$595,000",San Diego
200 Harbor Dr #3901,5 Beds,4 Baths,"4,303 sqft",Year Built: 1992,Garage,"$4,495,000",San Diego
1302-1302 37th St   #1,,,,,No Info,"$1,475,000",San Diego
5845 Camino De La Costa,5 Beds,5 Baths,"3,790 sqft",Year Built: 2018,Garage,"$6,000,000",San Diego
4667 Ocean Blvd #408,2 Beds,2 Baths,862 sqft,Year Built: 1973,Garage,"$1,449,000",San Diego
6308 Camino De La Costa,8 Beds,10 Baths,"10,260 sqft (on 0.67 acres)",Year Built: 1987,4 Car Garage,"$38,000,000",San Diego
325 Gloria St,3 Beds,2 Baths,"1,011 sqft",Year Built: 1940,Garage,"$748,000",San Diego
700 Front St #601,2 Beds,3 Baths,"2,360 sqft",Year Built: 1985,Garage,"$1,649,000",San Diego
530 K St #214,2 Beds,2 Baths,912 sqft,Year Built: 2005,Garage,"$649,000",San Diego
3340 Del Sol Blvd #98,3 Beds,2 Baths,"1,344 sqft",Year Built: 1984,2 Carport Spaces,"$174,500",San Diego
3860 Riviera Dr #402,3 Beds,4 Baths,"2,084 sqft",Year Built: 1973,Garage,"$3,295,000",San Diego
4298 Delta St,,,,,No Info,"$1,975,000",San Diego
1237 Van Nuys St,5 Beds,5 Baths,"3,410 sqft",Year Built: 2022,2 Car Garage,"$4,599,000",San Diego
4060 Huerfano Ave #143,1 Bed,1 Bath,613 sqft,Year Built: 1972,Garage,"$399,900",San Diego
3646 Seahorn Cir,3 Beds,3 Baths,"1,668 sqft",Year Built: 1986,2 Car Garage,"$1,289,000",San Diego
427 Sunnyside Ave,3 Beds,1 Bath,949 sqft,Year Built: 1954,Garage,"$675,000",San Diego
3845 Elijah Ct #625,1 Bed,1 Bath,704 sqft,Year Built: 2002,Carport,"$640,000",San Diego
402 63rd St #166,3 Beds,2 Baths,"1,296 sqft",Year Built: 2001,Garage,"$225,000",San Diego
2142-2148 Oliver Ave,5 Beds,5 Baths,"2,249 sqft",Year Built: 1958,2 Car Garage,"$2,750,000",San Diego
814-16 San Pasqual St,5 Beds,4 Baths,"2,150 sqft",Year Built: 1956,Garage,"$825,000",San Diego
5957 Ridgemoor Dr,4 Beds,3 Baths,"2,656 sqft (on 0.25 acres)",Year Built: 1968,2 Car Garage,"$1,850,000",San Diego
8263 Camino Del Oro #378,2 Beds,2 Baths,"1,308 sqft",Year Built: 1972,2 Car Garage,"$2,200,000",San Diego
851 W  San Ysidro Blvd #6,Studio,1 Bath,400 sqft,Year Built: 1987,1 Carport Spaces,,San Diego
871 W  San Ysidro Blvd #10,Studio,1 Bath,400 sqft,Year Built: 1987,1 Carport Spaces,,San Diego
700 W  Harbor Dr   W  #1302,2 Beds,2 Baths,"1,374 sqft",Year Built: 2004,Garage,"$1,049,000",San Diego
7848 Doug Hl,5 Beds,5 Baths,"4,677 sqft",Year Built: 2015,3 Car Garage,"$5,490,000",San Diego
Lot 26 Benton Pl,,,,,No Info,"$337,500",San Diego
Lot 27 Benton Pl,,,,,No Info,"$337,500",San Diego
Lot 28 Benton Pl,,,,,No Info,"$337,500",San Diego
6169 Lorca Dr,3 Beds,2 Baths,"1,946 sqft (on 0.28 acres)",Year Built: 1951,Garage,"$1,199,000",San Diego
Address Not Disclosed,,,,,No Info,"$337,500",San Diego
Address Not Disclosed,,,,,No Info,"$337,500",San Diego
Address Not Disclosed,,,,,No Info,"$337,500",San Diego
1597 Calle Alta,4 Beds,3 Baths,"2,990 sqft (on 0.25 acres)",Year Built: 1971,3 Car Garage,"$3,499,999",San Diego
1750 Avenida Del Mundo #501-502,3 Beds,4 Baths,"2,248 sqft",Year Built: 1979,Garage,"$4,000,000",San Diego
8529 Villa La Jolla Dr #J,1 Bed,1 Bath,691 sqft,Year Built: 1972,Garage,"$629,000",San Diego
3934-36 La Salle St,4 Beds,3 Baths,"1,836 sqft",Year Built: 1948,No Info,"$1,299,900",San Diego
1101 1st St #209,2 Beds,3 Baths,"1,801 sqft",Year Built: 1993,Garage,"$2,150,000",San Diego
2950 Iris Ave #98,3 Beds,2 Baths,"1,020 sqft",Year Built: 1968,2 Carport Spaces,"$139,000",San Diego
2805-2807 46th St,Studio,,"3,812 sqft",Year Built: 1960,No Info,"$800,000",San Diego
2801-2803 46th St,Studio,,,Year Built: 1960,No Info,"$800,000",San Diego
S  32nd St   S  #4,,,,,No Info,"$2,950,000",San Diego
4767 Ocean Blvd #303,2 Beds,2 Baths,"1,191 sqft",Year Built: 1972,Garage,"$1,599,000",San Diego
4140 48th St,14 Beds,8 Baths,"4,120 sqft",Year Built: 2022,Garage,"$2,095,000",San Diego
S  32nd St   S,,,,,No Info,"$2,950,000",San Diego
6377 Rancho Mission Rd #4,2 Beds,2 Baths,"1,178 sqft (on 10.57 acres)",Year Built: 1976,Garage,"$675,000",San Diego
6617 Muirlands Dr,5 Beds,6 Baths,"5,182 sqft (on 0.53 acres)",Year Built: 2002,3 Car Garage,"$4,999,900",San Diego
4767 Ocean Blvd #1105,2 Beds,2 Baths,"1,191 sqft",Year Built: 1971,Garage,"$1,549,000",San Diego
980 Point St,5 Beds,3 Baths,"2,816 sqft",Year Built: 1949,1 Car Garage,"$2,325,000",San Diego
1760 Avenida Del Mundo #810,2 Beds,2 Baths,"1,215 sqft",Year Built: 1973,Garage,"$2,050,000",San Diego
6304 La Pintura Dr,6 Beds,7 Baths,"7,482 sqft (on 0.53 acres)",Year Built: 2003,4 Car Garage,"$6,800,000",San Diego
1381 Palm Ave #48,2 Beds,2 Baths,806 sqft,Year Built: 2022,Carport,"$239,500",San Diego
1833 Cindy St,3 Beds,2 Baths,880 sqft,Year Built: 2015,Carport,"$239,000",San Diego
3340 Del Sol Blvd #136,2 Beds,2 Baths,,Year Built: 1979,Garage,"$145,000",San Diego
1831 Torrance St,4 Beds,4 Baths,"4,384 sqft",Year Built: 1991,2 Car Garage,"$3,500,000",San Diego
4161 Tennyson St,4 Beds,3 Baths,"1,439 sqft",Year Built: 1957,2 Car Garage,"$1,299,000",San Diego
18880 Caminito Cantilena #63,3 Beds,3 Baths,"1,362 sqft",Year Built: 2000,2 Car Garage,"$1,068,500",San Diego
2488 Azure Coast Dr,3 Beds,2 Baths,"1,700 sqft",Year Built: 1977,2 Car Garage,"$1,250,000",San Diego
1101 1st St #107,3 Beds,4 Baths,"3,200 sqft",Year Built: 1993,Garage,"$3,250,000",San Diego
746 Bonair St,3 Beds,4 Baths,"2,901 sqft",Year Built: 2023,1 Car Garage,"$3,995,000",San Diego
744 Bonair St,3 Beds,4 Baths,"2,843 sqft",Year Built: 2023,1 Car Garage,"$3,995,000",San Diego
18880 Caminito Cantilena #48,3 Beds,3 Baths,"1,513 sqft",Year Built: 2000,2 Car Garage,"$1,121,000",San Diego
1045 Van Nuys St,4 Beds,6 Baths,"3,311 sqft",Year Built: 2009,6 Car Garage,"$3,600,000",San Diego
620 State St #123,2 Beds,2 Baths,"1,048 sqft",Year Built: 1989,Garage,"$749,900",San Diego
23 Green Turtle Rd,8 Beds,10 Baths,"4,838 sqft",Year Built: 1995,2 Car Garage,"$5,995,000",San Diego
8874 La Jolla Scenic Dr N,3 Beds,3 Baths,"2,112 sqft",Year Built: 1961,Garage,"$2,299,990",San Diego
4319 48th St,Studio,,,Year Built: 1932,2 Parking Spaces,"$615,000",San Diego
2801-2807 46th St,7 Beds,3 Baths,,Year Built: 1960,8 Parking Spaces,"$1,600,000",San Diego
6344 La Pintura Dr,6 Beds,8 Baths,"6,400 sqft (on 0.50 acres)",Year Built: 1995,2 Car Garage,"$9,395,000",San Diego
5608 Abalone Pl,3 Beds,2 Baths,"1,670 sqft",Year Built: 1946,Garage,"$2,895,000",San Diego
900 Melrose Pl   #1,,,,,No Info,"$795,000",San Diego
8672 Villa La Jolla Dr #2,1 Bed,2 Baths,"1,016 sqft",Year Built: 1981,1 Car Garage,"$783,000",San Diego
1080 Park Blvd #302,2 Beds,2 Baths,"1,029 sqft",Year Built: 2007,Garage,"$650,000",San Diego
7872 Inception Way,3 Beds,4 Baths,"1,555 sqft",Year Built: 2014,2 Car Garage,"$975,000",San Diego
2828 University Ave #410,1 Bed,1 Bath,529 sqft,Year Built: 1997,Garage,"$435,000",San Diego
2604 5th Ave #901,2 Beds,3 Baths,"3,995 sqft",Year Built: 2019,Garage,"$4,395,000",San Diego
8158 Artesian Rd,,,,,No Info,"$2,150,000",San Diego
5480 La Jolla Blvd #J102,2 Beds,2 Baths,"1,816 sqft",Year Built: 2005,Garage,"$2,499,000",San Diego
100 Harbor Dr   #3803,4 Beds,5 Baths,"4,170 sqft",Year Built: 1992,5 Car Garage,"$5,695,000",San Diego
4358 Alder Dr,3 Beds,3 Baths,"2,100 sqft",Year Built: 1946,1 Car Garage,"$2,097,000",San Diego
909 Coast Blvd #25,2 Beds,2 Baths,"1,270 sqft",Year Built: 1971,Garage,"$2,500,000",San Diego
909 Coast Blvd #26,2 Beds,2 Baths,"1,270 sqft",Year Built: 1971,Garage,"$2,550,000",San Diego
Aldine Dr   #1-9,,,,,No Info,"$569,000",San Diego
17607 Pomerado Rd #101,2 Beds,2 Baths,"1,118 sqft",Year Built: 1979,Garage,"$589,500",San Diego
7585 Hillside Dr,6 Beds,7 Baths,"4,673 sqft (on 0.74 acres)",Year Built: 2021,3 Car Garage,"$5,680,000",San Diego
4532 Rancho Del Mar Trl,6 Beds,7 Baths,"12,130 sqft (on 0.94 acres)",Year Built: 2005,4 Car Garage,"$8,800,000",San Diego
4515 Tivoli St,4 Beds,5 Baths,"3,850 sqft",Year Built: 2021,3 Car Garage,"$4,595,000",San Diego
4215 Dawes St,4 Beds,3 Baths,"1,945 sqft",Year Built: 1929,1 Car Garage,"$3,595,000",San Diego
6106 Camino De La Costa,3 Beds,5 Baths,"5,674 sqft (on 0.39 acres)",Year Built: 1994,4 Car Garage,"$16,800,000",San Diego
575 6th Ave #1505,2 Beds,2 Baths,"1,195 sqft",Year Built: 2007,Garage,"$1,600,000",San Diego
3340 Del Sol Blvd #227,2 Beds,2 Baths,"1,740 sqft",Year Built: 1977,Garage,"$164,900",San Diego
500 W  Harbor Dr   W  #1118,2 Beds,1 Bath,976 sqft,Year Built: 1994,2 Car Garage,"$859,000",San Diego
4546 Niagara Ave,4 Beds,3 Baths,"3,284 sqft",Year Built: 1985,Garage,"$3,350,000",San Diego
4 Via Del Mar #4,,,,,No Info,"$2,400,000",San Diego
1 Via Del Mar #1,,,,,No Info,"$1,850,000",San Diego
3 Via Del Mar #3,,,,,No Info,"$2,100,000",San Diego
1780 Avenida Del Mundo #1209,3 Beds,4 Baths,"2,183 sqft",Year Built: 1977,2 Car Garage,"$4,395,000",San Diego
4801 Academy St   #4801,,,,,No Info,"$2,500,000",San Diego
4801 Academy St,3 Beds,2 Baths,"1,520 sqft (on 0.32 acres)",Year Built: 1959,Garage,"$2,500,000",San Diego
Vacant Lot Off Eldorado Dr,,,,,No Info,"$1,560,000",San Diego
2500 6th Ave #4,4 Beds,5 Baths,"5,000 sqft",,Garage,"$14,995,000",San Diego
344-46 19th St,2 Beds,2 Baths,"1,378 sqft",Year Built: 2015,2 Parking Spaces,"$959,000",San Diego
35 Buccaneer Way,5 Beds,5 Baths,"4,415 sqft",Year Built: 1989,3 Car Garage,"$4,400,000",San Diego
3335 Riviera Dr,4 Beds,3 Baths,"1,684 sqft",Year Built: 2009,Garage,"$2,995,000",San Diego
950 6th Ave #211,2 Beds,1 Bath,"1,993 sqft",Year Built: 1924,Garage,"$858,000",San Diego
714 Asbury Ct #1,3 Beds,3 Baths,"1,335 sqft",Year Built: 2006,2 Car Garage,"$2,200,000",San Diego
3971 32nd St,,,,,No Info,"$2,850,000",San Diego
8711 Navajo Rd #1,3 Beds,2 Baths,"1,209 sqft",Year Built: 1972,Garage,"$499,000",San Diego
4831-35 Brighton Ave,5 Beds,3 Baths,"2,422 sqft",Year Built: 1930,Garage,"$2,695,000",San Diego
2730 Reynard Way  #1,3 Beds,3 Baths,"1,513 sqft",Year Built: 2023,2 Car Garage,"$1,800,000",San Diego
2728 Reynard Way  #2,3 Beds,3 Baths,"1,509 sqft",Year Built: 2023,2 Car Garage,"$1,800,000",San Diego
2726 Reynard Way  #3,3 Beds,3 Baths,"1,244 sqft",Year Built: 2023,2 Car Garage,"$1,800,000",San Diego
2724 Reynard Way  #4,3 Beds,3 Baths,"1,329 sqft",Year Built: 2023,2 Car Garage,"$1,800,000",San Diego
2720 Reynard Way  #5,3 Beds,3 Baths,"1,829 sqft",Year Built: 2023,2 Car Garage,"$2,000,000",San Diego
1020 Prospect St #205,2 Beds,3 Baths,"1,792 sqft",Year Built: 2017,4 Car Garage,"$3,950,000",San Diego
7541 Milky Way Point,4 Beds,2 Baths,"1,647 sqft",Year Built: 1990,2 Car Garage,"$950,000",San Diego
500 W  Harbor Dr   W  #816,1 Bed,1 Bath,726 sqft,Year Built: 1994,1 Car Garage,"$777,000",San Diego
7570 La Jolla Blvd,,,,,No Info,"$6,390,000",San Diego
4576 32nd St,4 Beds,,"1,998 sqft",Year Built: 1925,Garage,"$1,495,000",San Diego
740 N  Mollison Ave #B,2 Beds,2 Baths,"1,004 sqft",Year Built: 1982,Garage,"$479,000",San Diego
1008 Merganser Ln,5 Beds,4 Baths,"3,507 sqft (on 0.25 acres)",Year Built: 1998,3 Car Garage,"$2,688,888",San Diego
8517 Even Seth Cir,4 Beds,3 Baths,"2,217 sqft",Year Built: 2018,3 Car Garage,"$1,199,000",San Diego
13104 Dana Vista St #350,4 Beds,2 Baths,"1,980 sqft",Year Built: 2006,Carport,"$395,500",San Diego
3906 Stanford Dr,4 Beds,3 Baths,"2,398 sqft",Year Built: 1992,3 Car Garage,"$975,000",San Diego
3365 Donna Dr,3 Beds,3 Baths,"1,680 sqft",Year Built: 1976,2 Car Garage,"$1,495,000",San Diego
15928 Cumberland Dr,5 Beds,3 Baths,"3,071 sqft (on 0.67 acres)",Year Built: 1989,Garage,"$1,725,000",San Diego
