Address,Bedrooms,Bathrooms,Area,Year Built,Parking,Price,Location
167 Mifflin St,2 Beds,2 Baths,"1,158 sqft",Year Built: 1905,Open Parking,"$340,000",Philadelphia
837 Clyde Ln,3 Beds,2 Baths,"1,562 sqft",Year Built: 1974,3 Open Spaces,"$400,000",Philadelphia
1918 E  Somerset St,3 Beds,1 Bath,984 sqft,Year Built: 1910,Open Parking,"$209,000",Philadelphia
1700 Johnston St,3 Beds,2 Baths,"1,200 sqft",Year Built: 1920,Open Parking,"$285,000",Philadelphia
1937 E  Letterly St,2 Beds,2 Baths,"1,276 sqft",Year Built: 1875Year Renovated: 2022,Open Parking,"$354,999",Philadelphia
1825 E  Albert St,3 Beds,1 Bath,836 sqft,Year Built: 1953,Open Parking,"$209,000",Philadelphia
4223 Ormond St,3 Beds,1 Bath,"1,200 sqft",Year Built: 1950,Open Parking,"$155,000",Philadelphia
2312 S  Hutchinson St,3 Beds,2 Baths,"1,244 sqft",Year Built: 1920,Open Parking,"$319,000",Philadelphia
5404 N  4th St,3 Beds,1 Bath,"1,376 sqft",Year Built: 1900,Open Parking,"$229,000",Philadelphia
3278 Tilton St,2 Beds,2 Baths,988 sqft,Year Built: 1910,Open Parking,"$215,000",Philadelphia
1921 S  Croskey St,2 Beds,,"1,020 sqft",Year Built: 1920,Open Parking,"$175,000",Philadelphia
6623 Kindred St,4 Beds,2 Baths,"1,260 sqft",Year Built: 1950,1 Car Garage,"$259,999",Philadelphia
261 W  Harvey St,6 Beds,3 Baths,"2,952 sqft",Year Built: 1900,Open Parking,"$470,000",Philadelphia
4558 Marple St,3 Beds,1 Bath,"1,024 sqft",Year Built: 1950,1 Car Garage,"$220,000",Philadelphia
8022 Jackson St,4 Beds,2 Baths,"2,400 sqft",Year Built: 1930,Open Parking,"$229,999",Philadelphia
148 W  Durham St,3 Beds,1 Bath,"1,198 sqft",Year Built: 1925,Open Parking,"$339,000",Philadelphia
255 E  Montana St,3 Beds,2 Baths,"1,242 sqft",Year Built: 2007,None,"$180,000",Philadelphia
4025 Fairmount Ave,3 Beds,4 Baths,"3,105 sqft",Year Built: 2021,None,"$499,900",Philadelphia
1324 E  Hunting Park Ave,4 Beds,3 Baths,"1,782 sqft",Year Built: 1961Year Renovated: 2022,1 Open Spaces,"$204,999",Philadelphia
Liberty Plaza View Plan in North Liberty Triangle by Streamline,2 Beds,2 Baths,"1,024 sqft",Year Built: 2023,No Info,"$430,000+",Philadelphia
1629 S  2nd St,3 Beds,2 Baths,"1,635 sqft",Year Built: 1915,Open Parking,"$410,000",Philadelphia
750 S  9th St,4 Beds,3 Baths,"2,700 sqft",Year Built: 1920,Open Parking,"$899,999",Philadelphia
5412 Pearl St,3 Beds,1 Bath,"1,080 sqft",Year Built: 1920,Open Parking,"$120,000",Philadelphia
424 N  59th St,4 Beds,1 Bath,"1,320 sqft",Year Built: 1920,Open Parking,"$189,900",Philadelphia
144 E  Westmoreland St,3 Beds,1 Bath,"1,200 sqft",Year Built: 1935,Open Parking,"$95,000",Philadelphia
8013 Anderson St,3 Beds,2 Baths,"1,812 sqft",Year Built: 1968,Open Parking,"$590,000",Philadelphia
6624 N  20th St,3 Beds,,"1,152 sqft",Year Built: 1925,Open Parking,"$15,000,000",Philadelphia
1734 Mayland St,3 Beds,2 Baths,"1,364 sqft",Year Built: 1945,1 Car Garage,"$304,995",Philadelphia
1718 W  Allegheny Ave,6 Beds,3 Baths,"1,921 sqft",Year Built: 1925Year Renovated: 2018,Open Parking,"$350,000",Philadelphia
139 W  Sylvania St,4 Beds,2 Baths,"1,792 sqft",Year Built: 1900,Open Parking,"$180,000",Philadelphia
4522 N  Colorado St,3 Beds,1 Bath,926 sqft,Year Built: 1940,Open Parking,"$85,000",Philadelphia
2332 N  Smedley St,4 Beds,2 Baths,"1,456 sqft",Year Built: 1915,Open Parking,"$175,000",Philadelphia
6020 N  16th St,3 Beds,2 Baths,"1,362 sqft",Year Built: 1915,1 Car Garage,"$249,000",Philadelphia
6231 N  Gratz St,3 Beds,2 Baths,"1,310 sqft",Year Built: 1925,Open Parking,"$179,900",Philadelphia
1821 N  Hancock St,3 Beds,1 Bath,"1,149 sqft",Year Built: 1925,Open Parking,"$300,000",Philadelphia
136 Wendover St,3 Beds,1 Bath,"1,200 sqft",Year Built: 1900,Open Parking,"$270,000",Philadelphia
4333 Fleming St,4 Beds,2 Baths,"1,845 sqft",Year Built: 1925,Open Parking,"$389,000",Philadelphia
468 Conarroe St,2 Beds,2 Baths,"1,200 sqft",Year Built: 1900,Open Parking,"$349,900",Philadelphia
4001 Mitchell St,3 Beds,1 Bath,"1,440 sqft",Year Built: 1930,Open Parking,"$219,900",Philadelphia
4531 Frankford Ave,,,,,No Info,"$49,900",Philadelphia
1911 E  Sterner St,,,,,No Info,"$28,250",Philadelphia
2083 E  Elkhart St,3 Beds,1 Bath,"1,144 sqft",Year Built: 1920,Open Parking,"$85,000",Philadelphia
3121 Weikel St,2 Beds,1 Bath,840 sqft,Year Built: 1920,Open Parking,"$65,000",Philadelphia
2334 S  Lambert St,3 Beds,2 Baths,"1,036 sqft",Year Built: 1920,Open Parking,"$299,000",Philadelphia
1714 Wolf St,4 Beds,2 Baths,"1,795 sqft",Year Built: 1925,Open Parking,"$389,000",Philadelphia
2649 N  Myrtlewood St,3 Beds,2 Baths,"1,680 sqft",Year Built: 1915Year Renovated: 2023,Open Parking,"$195,000",Philadelphia
1432 N  28th St,2 Beds,2 Baths,900 sqft,Year Built: 1925Year Renovated: 2018,Open Parking,"$269,900",Philadelphia
2673 Cedar St,3 Beds,2 Baths,"1,016 sqft",Year Built: 1925,Open Parking,"$265,000",Philadelphia
2669 Almond St,3 Beds,2 Baths,"1,680 sqft",Year Built: 1875,Open Parking,"$275,000",Philadelphia
2033 E  Arizona St,3 Beds,2 Baths,"1,955 sqft",Year Built: 1920Year Renovated: 2017,None,"$475,000",Philadelphia
2321 E  Boston St,3 Beds,2 Baths,954 sqft,Year Built: 1925Year Renovated: 2007,Open Parking,"$424,900",Philadelphia
1845 N  Marston St,3 Beds,3 Baths,"1,764 sqft",Year Built: 2023,Open Parking,"$345,000",Philadelphia
3938 Elsinore St,3 Beds,2 Baths,"1,072 sqft",Year Built: 1925,Open Parking,"$180,000",Philadelphia
1218 N  59th St,4 Beds,1 Bath,"1,640 sqft",Year Built: 1917,Open Parking,"$199,900",Philadelphia
1628 N  Robinson St,3 Beds,1 Bath,"1,158 sqft",Year Built: 1925,Open Parking,"$175,000",Philadelphia
1824 N  77th St,3 Beds,1 Bath,"1,120 sqft",Year Built: 1949,None,"$220,000",Philadelphia
6457 Morris Park Rd,3 Beds,2 Baths,"1,408 sqft",Year Built: 1920,None,"$240,000",Philadelphia
1235 E  Cheltenham Ave,3 Beds,1 Bath,"1,110 sqft",Year Built: 1950,1 Car Garage,"$189,900",Philadelphia
1337 S  22nd St,3 Beds,2 Baths,"1,474 sqft",Year Built: 1923,Open Parking,"$379,900",Philadelphia
2236 Earp St,4 Beds,3 Baths,"2,100 sqft",Year Built: 2023,Open Parking,"$479,000",Philadelphia
1506 S  24th St,3 Beds,2 Baths,"1,248 sqft",Year Built: 1925,Open Parking,"$275,000",Philadelphia
2945 N  Ringgold St,2 Beds,2 Baths,840 sqft,Year Built: 1940,Open Parking,"$40,000",Philadelphia
2441 W  Toronto St,,,,,No Info,"$22,000",Philadelphia
3626 Winona St,2 Beds,1 Bath,896 sqft,Year Built: 1945,1 Open Spaces,"$285,000",Philadelphia
146 Emily St,2 Beds,1 Bath,858 sqft,Year Built: 1905,Open Parking,"$265,000",Philadelphia
1934 S  4th St,3 Beds,2 Baths,"1,264 sqft",Year Built: 1920Year Renovated: 2023,None,"$368,000",Philadelphia
2431 S  Sheridan St,3 Beds,3 Baths,900 sqft,Year Built: 1925,Open Parking,"$245,000",Philadelphia
6729 Woodland Ave,4 Beds,3 Baths,"1,980 sqft",Year Built: 1920,2 Open Spaces,"$100,000",Philadelphia
7400 Sandpiper Pl,2 Beds,2 Baths,860 sqft,Year Built: 1920,1 Car Garage,"$170,000",Philadelphia
4603 Magee Ave,3 Beds,2 Baths,"1,140 sqft",Year Built: 1920,Open Parking,"$182,500",Philadelphia
6326 Torresdale Ave,3 Beds,1 Bath,"1,140 sqft",Year Built: 1935,1 Car Garage,"$59,900",Philadelphia
4639 C St,3 Beds,2 Baths,"1,200 sqft",Year Built: 1942,1 Car Garage,"$169,000",Philadelphia
4031 Old York Rd,3 Beds,3 Baths,"1,500 sqft",Year Built: 1936,None,"$119,900",Philadelphia
1934 E  Pike St,3 Beds,1 Bath,"1,080 sqft",Year Built: 1925,1 Car Garage,"$140,000",Philadelphia
2612 Wilmot St,2 Beds,2 Baths,"1,064 sqft",Year Built: 1925,No Info,"$150,000",Philadelphia
2743 Ash St,4 Beds,2 Baths,"1,605 sqft",Year Built: 1925,Open Parking,"$250,000",Philadelphia
612 S  48th St,6 Beds,4 Baths,"3,540 sqft",Year Built: 1925Year Renovated: 2022,Open Parking,"$789,000",Philadelphia
647 S  55th St,4 Beds,2 Baths,"1,600 sqft",Year Built: 1925,Open Parking,"$160,000",Philadelphia
634 S  56th St,3 Beds,2 Baths,"1,184 sqft",Year Built: 1925,Open Parking,"$265,000",Philadelphia
2026 S  Cleveland St,3 Beds,1 Bath,"1,020 sqft",Year Built: 1920,Open Parking,"$215,000",Philadelphia
2025 S  22nd St,3 Beds,2 Baths,"1,500 sqft",Year Built: 1920,Open Parking,"$185,000",Philadelphia
1130 S  Paxon St,4 Beds,3 Baths,"1,850 sqft",Year Built: 1925Year Renovated: 2022,Open Parking,"$344,900",Philadelphia
1224 Hale St,3 Beds,2 Baths,"1,290 sqft",Year Built: 1948,1 Car Garage,"$210,000",Philadelphia
6332 Large St,3 Beds,3 Baths,"1,278 sqft",Year Built: 1950,Open Parking,"$239,900",Philadelphia
1344 Ascot Pl,3 Beds,2 Baths,"1,296 sqft",Year Built: 1960,1 Car Garage,"$275,000",Philadelphia
5144 Delancey St,3 Beds,1 Bath,"1,080 sqft",Year Built: 1925,Open Parking,"$300,000",Philadelphia
5444 Osage Ave,3 Beds,1 Bath,"1,080 sqft",Year Built: 1925,Open Parking,"$155,000",Philadelphia
5329 Akron St,3 Beds,1 Bath,"1,230 sqft",Year Built: 1945,Open Parking,"$155,000",Philadelphia
4043 Higbee St,3 Beds,1 Bath,"1,074 sqft",Year Built: 1940,Open Parking,"$195,000",Philadelphia
8232 Pine Rd,3 Beds,3 Baths,"1,103 sqft",Year Built: 1962,1 Car Garage,"$260,000",Philadelphia
3972 Stevenson St,3 Beds,2 Baths,"1,386 sqft",Year Built: 1978,Open Parking,"$339,900",Philadelphia
810 N  Park Ave,3 Beds,2 Baths,"1,260 sqft",Year Built: 2000,Open Parking,"$399,999",Philadelphia
4506 Merion Ave,6 Beds,,"3,000 sqft",Year Built: 2023,Open Parking,"$585,000",Philadelphia
2018 Christian St #A,Studio,1 Bath,300 sqft,Year Built: 1900,Open Parking,"$120,000",Philadelphia
187 Hillcrest Ave,4 Beds,3 Baths,"3,362 sqft (on 0.39 acres)",Year Built: 1962,2 Car Garage,"$699,000",Philadelphia
2134 Borbeck Ave,2 Beds,2 Baths,850 sqft,Year Built: 1957,1 Car Garage,"$300,000",Philadelphia
3511 N  11th St,5 Beds,2 Baths,"2,104 sqft",Year Built: 1915,Open Parking,"$199,900",Philadelphia
210 Commodore Ct,3 Beds,3 Baths,"2,159 sqft",Year Built: 2011,1 Car Garage,"$875,000",Philadelphia
2047 McClellan St,3 Beds,3 Baths,,,Open Parking,"$439,990",Philadelphia
1211 W  Erie Ave,,,,,No Info,"$92,000",Philadelphia
929 French St,3 Beds,3 Baths,"1,491 sqft",Year Built: 2018,Open Parking,"$399,900",Philadelphia
231 W  George St,4 Beds,3 Baths,"3,000 sqft",Year Built: 2013,2 Carport Spaces,"$975,000",Philadelphia
6028 Chestnut St,4 Beds,3 Baths,"1,522 sqft",Year Built: 1920,Open Parking,"$295,000",Philadelphia
5038 Willows Ave,4 Beds,2 Baths,"2,236 sqft",Year Built: 1925Year Renovated: 2023,Open Parking,"$420,000",Philadelphia
1614 Magee Ave,2 Beds,,"1,288 sqft",Year Built: 1920,Open Parking,"$15,000,000",Philadelphia
1414 S  Leithgow Ter,3 Beds,5 Baths,"2,920 sqft",Year Built: 2017,2 Car Garage,"$798,000",Philadelphia
2666 Collins St,3 Beds,3 Baths,"2,321 sqft",Year Built: 2017,2 Open Spaces,"$479,900",Philadelphia
1214 E  Susquehanna Ave,,,,,No Info,"$450,000",Philadelphia
1716 Cambridge St #1,3 Beds,3 Baths,"1,649 sqft",Year Built: 2019,Open Parking,"$405,000",Philadelphia
2563 Grays Ferry Ave #3,3 Beds,3 Baths,"1,509 sqft",Year Built: 2018,1 Carport Spaces,"$599,900",Philadelphia
220 Locust St   #25AH,3 Beds,2 Baths,"1,944 sqft",Year Built: 1963Year Renovated: 2018,2 Car Garage,"$925,000",Philadelphia
501 Montgomery St   #1,2 Beds,2 Baths,,Year Built: 2023,Open Parking,"$270,000",Philadelphia
3233 Mercer St,3 Beds,3 Baths,"3,050 sqft",Year Built: 2023,1 Carport Spaces,"$549,900",Philadelphia
2619 E  Boston Ave  #1,3 Beds,4 Baths,"1,800 sqft",Year Built: 2023,1 Parking Spaces,"$500,000",Philadelphia
1414 S  Penn Sq   #20B,3 Beds,3 Baths,"2,046 sqft",Year Built: 2009,1 Car Garage,"$1,750,000",Philadelphia
1501 S  25th St,4 Beds,3 Baths,"1,530 sqft (on 0.33 acres)",Year Built: 1930,1 Car Garage,"$799,000",Philadelphia
South Pandora Plan in South Liberty Triangle by Streamline,1 Bed,1 Bath,790 sqft,Year Built: 2023,No Info,"$285,000+",Philadelphia
Liberty West View Plan in North Liberty Triangle by Streamline,2 Beds,2 Baths,"1,024 sqft",Year Built: 2023,No Info,"$430,000+",Philadelphia
Kahn Model #2 Plan in Regent Row by Jim Roche Real Estate Team,3 Beds,3 Baths,"3,364 sqft",Year Built: 2023,Garage,"$949,900+",Philadelphia
404 Dickinson St,4 Beds,4 Baths,"2,425 sqft",Year Built: 1915,Open Parking,"$630,000",Philadelphia
630 Greenwich St,2 Beds,2 Baths,"1,263 sqft",Year Built: 1915Year Renovated: 2018,Open Parking,"$355,000",Philadelphia
708 Annin St,3 Beds,2 Baths,"1,360 sqft",Year Built: 1920,Open Parking,"$395,000",Philadelphia
732 E  Passyunk Ave,6 Beds,3 Baths,"2,835 sqft",Year Built: 1915,2 Carport Spaces,"$1,550,000",Philadelphia
334 Pemberton St,2 Beds,2 Baths,644 sqft,Year Built: 1982,1 Open Spaces,"$429,000",Philadelphia
6132 Hazel Ave,3 Beds,1 Bath,"1,020 sqft",Year Built: 1925,Open Parking,"$95,000",Philadelphia
1017 Lombard St,3 Beds,2 Baths,"1,600 sqft",Year Built: 1977,Open Parking,"$850,000",Philadelphia
999 N  6th St,8 Beds,4 Baths,"6,780 sqft",Year Built: 1920,3 Car Garage,"$1,900,000",Philadelphia
804 N  Preston St,3 Beds,,"2,005 sqft",Year Built: 1915,None,"$300,000",Philadelphia
812 N  Preston St,6 Beds,,"2,005 sqft",Year Built: 1915,None,"$350,000",Philadelphia
3217 N  Hope St,3 Beds,1 Bath,"1,036 sqft",Year Built: 1945,Open Parking,"$93,900",Philadelphia
435 W  Airdrie St,2 Beds,2 Baths,784 sqft,Year Built: 1930,None,"$85,000",Philadelphia
3336 Ella St,3 Beds,1 Bath,"1,204 sqft",Year Built: 1945,No Info,"$90,000",Philadelphia
2724 N  Bonsall St,3 Beds,1 Bath,926 sqft,Year Built: 1925,None,"$110,000",Philadelphia
4928 Wakefield St,4 Beds,1 Bath,945 sqft,Year Built: 1925,Open Parking,"$160,000",Philadelphia
4431 Greene St,3 Beds,2 Baths,"1,134 sqft",Year Built: 1940,Open Parking,"$219,900",Philadelphia
700 N  24th St,4 Beds,3 Baths,"2,200 sqft",Year Built: 1920,Open Parking,"$740,000",Philadelphia
2337-39 Perot St,3 Beds,3 Baths,"2,700 sqft",Year Built: 1920,Garage,"$1,190,000",Philadelphia
6408 N  Lambert St,3 Beds,2 Baths,"1,658 sqft",Year Built: 1925,Open Parking,"$219,900",Philadelphia
6102 N  Norwood St,2 Beds,1 Bath,888 sqft,Year Built: 1925Year Renovated: 2019,Open Parking,"$169,900",Philadelphia
1420 E  Palmer St,3 Beds,4 Baths,"1,792 sqft",Year Built: 1920,Open Parking,"$710,000",Philadelphia
2230 N  Mutter St,2 Beds,1 Bath,750 sqft,Year Built: 1920Year Renovated: 2020,Open Parking,"$224,000",Philadelphia
545 W  Willard St,2 Beds,1 Bath,906 sqft,Year Built: 1920,Open Parking,"$89,000",Philadelphia
4603 Saint Davids St,2 Beds,1 Bath,896 sqft,Year Built: 1910,Open Parking,"$287,500",Philadelphia
211 Lauriston St,3 Beds,1 Bath,"1,112 sqft",Year Built: 1925,Open Parking,"$305,000",Philadelphia
645 Maris St,3 Beds,3 Baths,"1,458 sqft",Year Built: 1955,1 Car Garage,"$429,000",Philadelphia
5951 Houghton St,3 Beds,2 Baths,"1,120 sqft",Year Built: 1955,1 Car Garage,"$329,000",Philadelphia
5843 Henry Ave,3 Beds,3 Baths,"1,382 sqft",Year Built: 1960,1 Car Garage,"$369,900",Philadelphia
1333 Foulkrod St,3 Beds,2 Baths,"1,284 sqft",Year Built: 1940,Open Parking,"$224,900",Philadelphia
2344 S  Carlisle St,3 Beds,2 Baths,"1,056 sqft",Year Built: 1920,Open Parking,"$219,900",Philadelphia
2508 S  Cleveland St,4 Beds,3 Baths,"1,728 sqft",Year Built: 1920,Open Parking,"$483,000",Philadelphia
2341 Nicholas St,4 Beds,,"1,231 sqft",Year Built: 1925Year Renovated: 2023,Open Parking,"$369,900",Philadelphia
2048 South St,4 Beds,4 Baths,"2,787 sqft",Year Built: 1925,1 Car Garage,"$1,599,000",Philadelphia
1814 Catharine St,3 Beds,3 Baths,"2,300 sqft",Year Built: 1915,Open Parking,"$1,195,000",Philadelphia
2231 Emerald St,3 Beds,1 Bath,"1,204 sqft",Year Built: 1875,Open Parking,"$350,000",Philadelphia
2529 Memphis St,3 Beds,1 Bath,"1,404 sqft",Year Built: 1875,Open Parking,"$400,000",Philadelphia
2161 E  Dauphin St,3 Beds,3 Baths,"1,734 sqft",Year Built: 1900,Open Parking,"$435,000",Philadelphia
2612 E  Letterly St,2 Beds,1 Bath,900 sqft,Year Built: 1875,Open Parking,"$279,000",Philadelphia
1456 N  59th St,3 Beds,1 Bath,"1,258 sqft",Year Built: 1925,Open Parking,"$189,900",Philadelphia
1539 N  61st St,3 Beds,1 Bath,"1,312 sqft",Year Built: 1925,Open Parking,"$175,000",Philadelphia
939 Brill St,3 Beds,1 Bath,"1,030 sqft",Year Built: 1940,1 Car Garage,"$170,000",Philadelphia
2060 Wilder St,2 Beds,2 Baths,"1,364 sqft",Year Built: 1923Year Renovated: 2023,Open Parking,"$299,888",Philadelphia
1721 S  Taylor St,4 Beds,3 Baths,"1,700 sqft",Year Built: 2023,Open Parking,"$425,000",Philadelphia
1513 S  Bailey St,3 Beds,1 Bath,956 sqft,Year Built: 1925,Open Parking,"$114,000",Philadelphia
1419 S  17th St,3 Beds,3 Baths,"2,182 sqft",Year Built: 1925,Open Parking,"$494,900",Philadelphia
1709 Watkins St,3 Beds,1 Bath,"1,016 sqft",Year Built: 1925,None,"$229,000",Philadelphia
2735 N  Darien St,4 Beds,1 Bath,990 sqft,Year Built: 1920,Open Parking,"$169,900",Philadelphia
3124 N  Darien St,Studio,1 Bath,812 sqft,Year Built: 1920,No Info,"$60,000",Philadelphia
3154 N  Darien St,2 Beds,1 Bath,812 sqft,Year Built: 1920,No Info,"$50,000",Philadelphia
716 W  Allegheny Ave,Studio,,"1,260 sqft",Year Built: 1920,Open Parking,"$70,000",Philadelphia
2927 Midvale Ave,6 Beds,4 Baths,"2,730 sqft (on 0.25 acres)",Year Built: 1925,Open Parking,"$735,000",Philadelphia
234 Mifflin St,2 Beds,1 Bath,"1,354 sqft",Year Built: 1906,Open Parking,"$280,000",Philadelphia
311 Durfor St,3 Beds,1 Bath,"1,120 sqft",Year Built: 1920,Open Parking,"$234,000",Philadelphia
918 Jackson St,3 Beds,3 Baths,"1,480 sqft",Year Built: 1925,Open Parking,"$359,000",Philadelphia
6441 Torresdale Ave,3 Beds,1 Bath,"1,280 sqft",Year Built: 1935,Open Parking,"$224,900",Philadelphia
4337 Teesdale St,2 Beds,1 Bath,914 sqft,Year Built: 1950,1 Car Garage,"$169,900",Philadelphia
140 W  Ashdale St,3 Beds,1 Bath,"1,152 sqft",Year Built: 1935,Open Parking,"$209,995",Philadelphia
5536 N  4th St,3 Beds,1 Bath,"1,362 sqft",Year Built: 1900,1 Car Garage,"$185,000",Philadelphia
3632 E  Allen St,2 Beds,2 Baths,780 sqft,Year Built: 1925,Open Parking,"$179,999",Philadelphia
1521 N  Bouvier St,9 Beds,4 Baths,"2,370 sqft",Year Built: 1915,Open Parking,"$474,900",Philadelphia
2207 S  Bonsall St,3 Beds,1 Bath,"1,120 sqft",Year Built: 1920,Open Parking,"$140,000",Philadelphia
5253 Florence Ave,4 Beds,4 Baths,"1,500 sqft",Year Built: 1925,Open Parking,"$400,000",Philadelphia
5302 Glenmore Ave,3 Beds,1 Bath,892 sqft,Year Built: 1920,Open Parking,"$64,900",Philadelphia
1508 Benner St,3 Beds,1 Bath,"1,002 sqft",Year Built: 1950,1 Open Spaces,"$150,000",Philadelphia
2807 Shipley Rd,3 Beds,1 Bath,"1,170 sqft",Year Built: 1956,1 Car Garage,"$299,900",Philadelphia
5908 Chew Ave,3 Beds,2 Baths,"1,366 sqft",Year Built: 1925Year Renovated: 2023,1 Car Garage,"$234,900",Philadelphia
7003 N  12th St,6 Beds,4 Baths,"4,158 sqft",Year Built: 1922Year Renovated: 2022,Garage,"$660,000",Philadelphia
7759 Hasbrook Ave,3 Beds,1 Bath,"1,560 sqft",Year Built: 1960,Open Parking,"$399,900",Philadelphia
3335 Atmore Rd,3 Beds,2 Baths,"1,360 sqft",Year Built: 1962,Open Parking,"$329,000",Philadelphia
12420 Wyndom Rd,3 Beds,2 Baths,"1,360 sqft",Year Built: 1963,Open Parking,"$339,900",Philadelphia
9530 James St #A,2 Beds,3 Baths,"1,056 sqft",Year Built: 1988,1 Car Garage,"$245,000",Philadelphia
3623 N  16th St,4 Beds,3 Baths,"1,890 sqft",Year Built: 1930,None,"$259,000",Philadelphia
1324 Locust St #325,Studio,1 Bath,320 sqft,Year Built: 1900,None,"$72,500",Philadelphia
182 Gay St #905,2 Beds,2 Baths,"1,303 sqft",Year Built: 2005,Parking Lot,"$345,000",Philadelphia
1352 South St #312,1 Bed,2 Baths,"1,455 sqft",Year Built: 2007,1 Car Garage,"$499,000",Philadelphia
1600 Arch St #1713,2 Beds,2 Baths,"1,077 sqft",Year Built: 1925,2 Car Garage,"$539,000",Philadelphia
623 W  Oxford St,4 Beds,4 Baths,"3,324 sqft",Year Built: 1915,Open Parking,"$749,900",Philadelphia
1914 Greymont St,4 Beds,3 Baths,"1,690 sqft",Year Built: 1960,Open Parking,"$489,900",Philadelphia
2118 Christian St,4 Beds,4 Baths,"2,799 sqft",Year Built: 2007Year Renovated: 2018,Open Parking,"$800,000",Philadelphia
2243 N  Camac St,11 Beds,4 Baths,"3,024 sqft",Year Built: 2012,Open Parking,"$496,900",Philadelphia
654 Keely Ct,3 Beds,3 Baths,"1,867 sqft",Year Built: 2012,1 Car Garage,"$435,000",Philadelphia
623 Emily St,3 Beds,3 Baths,"1,284 sqft",Year Built: 2015,Open Parking,"$420,000",Philadelphia
1724 N  26th St,,,,,No Info,"$65,000",Philadelphia
1905 E  Huntingdon St,6 Beds,5 Baths,,Year Built: 2020,Open Parking,"$599,000",Philadelphia
